2.6335 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
118.7019 	EXP 	Fixation: autoDraw = True
119.7008 	EXP 	Fixation: autoDraw = False
119.7008 	EXP 	grating: autoDraw = True
120.0007 	EXP 	grating: autoDraw = False
120.4879 	EXP 	New trial (rep=60, index=0): None
120.4901 	DATA 	Keypress: up
120.5004 	EXP 	Fixation: autoDraw = False
120.5004 	EXP 	grating: autoDraw = False
120.5004 	EXP 	grating: ori = 0.0
120.5004 	EXP 	Fixation: autoDraw = True
121.5004 	EXP 	Fixation: autoDraw = False
121.5004 	EXP 	grating: autoDraw = True
121.7997 	EXP 	grating: autoDraw = False
122.0724 	EXP 	New trial (rep=61, index=0): None
122.0749 	DATA 	Keypress: up
122.0828 	EXP 	Fixation: autoDraw = False
122.0828 	EXP 	grating: autoDraw = False
122.0828 	EXP 	grating: ori = 0.0
122.0828 	EXP 	Fixation: autoDraw = True
123.0822 	EXP 	Fixation: autoDraw = False
123.0822 	EXP 	grating: autoDraw = True
123.3821 	EXP 	grating: autoDraw = False
123.7217 	EXP 	New trial (rep=62, index=0): None
123.7242 	DATA 	Keypress: up
123.7318 	EXP 	Fixation: autoDraw = False
123.7318 	EXP 	grating: autoDraw = False
123.7318 	EXP 	grating: ori = 2.0
123.7318 	EXP 	Fixation: autoDraw = True
124.7315 	EXP 	Fixation: autoDraw = False
124.7315 	EXP 	grating: autoDraw = True
125.0312 	EXP 	grating: autoDraw = False
125.3370 	EXP 	New trial (rep=63, index=0): None
125.3397 	DATA 	Keypress: up
125.3476 	EXP 	Fixation: autoDraw = False
125.3476 	EXP 	grating: autoDraw = False
125.3476 	EXP 	grating: ori = 4.0
125.3476 	EXP 	Fixation: autoDraw = True
126.3472 	EXP 	Fixation: autoDraw = False
126.3472 	EXP 	grating: autoDraw = True
126.6474 	EXP 	grating: autoDraw = False
126.9691 	EXP 	New trial (rep=64, index=0): None
126.9715 	DATA 	Keypress: down
126.9802 	EXP 	Fixation: autoDraw = False
126.9802 	EXP 	grating: autoDraw = False
126.9802 	EXP 	grating: ori = 2.0
126.9802 	EXP 	Fixation: autoDraw = True
127.9795 	EXP 	Fixation: autoDraw = False
127.9795 	EXP 	grating: autoDraw = True
128.2794 	EXP 	grating: autoDraw = False
128.6851 	EXP 	New trial (rep=65, index=0): None
128.6879 	DATA 	Keypress: up
128.6957 	EXP 	Fixation: autoDraw = False
128.6957 	EXP 	grating: autoDraw = False
128.6957 	EXP 	grating: ori = 2.0
128.6957 	EXP 	Fixation: autoDraw = True
129.6953 	EXP 	Fixation: autoDraw = False
129.6953 	EXP 	grating: autoDraw = True
129.9953 	EXP 	grating: autoDraw = False
130.4661 	EXP 	New trial (rep=66, index=0): None
130.4688 	DATA 	Keypress: up
130.4783 	EXP 	Fixation: autoDraw = False
130.4783 	EXP 	grating: autoDraw = False
130.4783 	EXP 	grating: ori = -3.0
130.4783 	EXP 	Fixation: autoDraw = True
131.4778 	EXP 	Fixation: autoDraw = False
131.4778 	EXP 	grating: autoDraw = True
131.7777 	EXP 	grating: autoDraw = False
132.1165 	EXP 	New trial (rep=67, index=0): None
132.1190 	DATA 	Keypress: down
132.1277 	EXP 	Fixation: autoDraw = False
132.1277 	EXP 	grating: autoDraw = False
132.1277 	EXP 	grating: ori = 0.0
132.1277 	EXP 	Fixation: autoDraw = True
133.1267 	EXP 	Fixation: autoDraw = False
133.1267 	EXP 	grating: autoDraw = True
133.4269 	EXP 	grating: autoDraw = False
134.0653 	EXP 	New trial (rep=68, index=0): None
134.0676 	DATA 	Keypress: down
134.0760 	EXP 	Fixation: autoDraw = False
134.0760 	EXP 	grating: autoDraw = False
134.0760 	EXP 	grating: ori = 0.0
134.0760 	EXP 	Fixation: autoDraw = True
135.0757 	EXP 	Fixation: autoDraw = False
135.0757 	EXP 	grating: autoDraw = True
135.3755 	EXP 	grating: autoDraw = False
136.1477 	EXP 	New trial (rep=69, index=0): None
136.1503 	DATA 	Keypress: up
136.1582 	EXP 	Fixation: autoDraw = False
136.1582 	EXP 	grating: autoDraw = False
136.1582 	EXP 	grating: ori = 0.0
136.1582 	EXP 	Fixation: autoDraw = True
137.1578 	EXP 	Fixation: autoDraw = False
137.1578 	EXP 	grating: autoDraw = True
137.4576 	EXP 	grating: autoDraw = False
137.6970 	EXP 	New trial (rep=70, index=0): None
137.6995 	DATA 	Keypress: up
137.7075 	EXP 	Fixation: autoDraw = False
137.7075 	EXP 	grating: autoDraw = False
137.7075 	EXP 	grating: ori = 2.0
137.7075 	EXP 	Fixation: autoDraw = True
138.7070 	EXP 	Fixation: autoDraw = False
138.7070 	EXP 	grating: autoDraw = True
139.0067 	EXP 	grating: autoDraw = False
139.5121 	EXP 	New trial (rep=71, index=0): None
139.5149 	DATA 	Keypress: up
139.5231 	EXP 	Fixation: autoDraw = False
139.5231 	EXP 	grating: autoDraw = False
139.5231 	EXP 	grating: ori = -5.0
139.5231 	EXP 	Fixation: autoDraw = True
140.5226 	EXP 	Fixation: autoDraw = False
140.5226 	EXP 	grating: autoDraw = True
140.8224 	EXP 	grating: autoDraw = False
141.2614 	EXP 	New trial (rep=72, index=0): None
141.2638 	DATA 	Keypress: down
141.2722 	EXP 	Fixation: autoDraw = False
141.2722 	EXP 	grating: autoDraw = False
141.2722 	EXP 	grating: ori = 0.0
141.2722 	EXP 	Fixation: autoDraw = True
142.2717 	EXP 	Fixation: autoDraw = False
142.2717 	EXP 	grating: autoDraw = True
142.5714 	EXP 	grating: autoDraw = False
142.8939 	EXP 	New trial (rep=73, index=0): None
142.8966 	DATA 	Keypress: up
142.9045 	EXP 	Fixation: autoDraw = False
142.9045 	EXP 	grating: autoDraw = False
142.9045 	EXP 	grating: ori = 1.0
142.9045 	EXP 	Fixation: autoDraw = True
143.9042 	EXP 	Fixation: autoDraw = False
143.9042 	EXP 	grating: autoDraw = True
144.2038 	EXP 	grating: autoDraw = False
144.5427 	EXP 	New trial (rep=74, index=0): None
144.5453 	DATA 	Keypress: up
144.5536 	EXP 	Fixation: autoDraw = False
144.5536 	EXP 	grating: autoDraw = False
144.5536 	EXP 	grating: ori = -5.0
144.5536 	EXP 	Fixation: autoDraw = True
145.5531 	EXP 	Fixation: autoDraw = False
145.5531 	EXP 	grating: autoDraw = True
145.8531 	EXP 	grating: autoDraw = False
146.1256 	EXP 	New trial (rep=75, index=0): None
146.1284 	DATA 	Keypress: down
146.1359 	EXP 	Fixation: autoDraw = False
146.1359 	EXP 	grating: autoDraw = False
146.1359 	EXP 	grating: ori = 0.0
146.1359 	EXP 	Fixation: autoDraw = True
147.1355 	EXP 	Fixation: autoDraw = False
147.1355 	EXP 	grating: autoDraw = True
147.4355 	EXP 	grating: autoDraw = False
147.8748 	EXP 	New trial (rep=76, index=0): None
147.8776 	DATA 	Keypress: up
147.8850 	EXP 	Fixation: autoDraw = False
147.8850 	EXP 	grating: autoDraw = False
147.8850 	EXP 	grating: ori = 0.0
147.8850 	EXP 	Fixation: autoDraw = True
148.8846 	EXP 	Fixation: autoDraw = False
148.8846 	EXP 	grating: autoDraw = True
149.1844 	EXP 	grating: autoDraw = False
149.4410 	EXP 	New trial (rep=77, index=0): None
149.4439 	DATA 	Keypress: up
149.4508 	EXP 	Fixation: autoDraw = False
149.4508 	EXP 	grating: autoDraw = False
149.4508 	EXP 	grating: ori = 0.0
149.4508 	EXP 	Fixation: autoDraw = True
150.4504 	EXP 	Fixation: autoDraw = False
150.4504 	EXP 	grating: autoDraw = True
150.7507 	EXP 	grating: autoDraw = False
151.1063 	EXP 	New trial (rep=78, index=0): None
151.1090 	DATA 	Keypress: up
151.1168 	EXP 	Fixation: autoDraw = False
151.1168 	EXP 	grating: autoDraw = False
151.1168 	EXP 	grating: ori = -2.0
151.1168 	EXP 	Fixation: autoDraw = True
152.1165 	EXP 	Fixation: autoDraw = False
152.1165 	EXP 	grating: autoDraw = True
152.4159 	EXP 	grating: autoDraw = False
152.5888 	EXP 	New trial (rep=79, index=0): None
152.5913 	DATA 	Keypress: up
152.5991 	EXP 	Fixation: autoDraw = False
152.5991 	EXP 	grating: autoDraw = False
152.5991 	EXP 	grating: ori = 0.0
152.5991 	EXP 	Fixation: autoDraw = True
153.5985 	EXP 	Fixation: autoDraw = False
153.5985 	EXP 	grating: autoDraw = True
153.8986 	EXP 	grating: autoDraw = False
154.3349 	DATA 	Keypress: up
154.3539 	EXP 	New trial (rep=80, index=0): None
154.3648 	EXP 	Fixation: autoDraw = False
154.3648 	EXP 	grating: autoDraw = False
154.3648 	EXP 	grating: ori = 1.0
154.3648 	EXP 	Fixation: autoDraw = True
155.3643 	EXP 	Fixation: autoDraw = False
155.3643 	EXP 	grating: autoDraw = True
155.6642 	EXP 	grating: autoDraw = False
156.0037 	EXP 	New trial (rep=81, index=0): None
156.0062 	DATA 	Keypress: up
156.0140 	EXP 	Fixation: autoDraw = False
156.0140 	EXP 	grating: autoDraw = False
156.0140 	EXP 	grating: ori = -3.0
156.0140 	EXP 	Fixation: autoDraw = True
157.0134 	EXP 	Fixation: autoDraw = False
157.0134 	EXP 	grating: autoDraw = True
157.3132 	EXP 	grating: autoDraw = False
157.6496 	DATA 	Keypress: down
157.6691 	EXP 	New trial (rep=82, index=0): None
157.6800 	EXP 	Fixation: autoDraw = False
157.6800 	EXP 	grating: autoDraw = False
157.6800 	EXP 	grating: ori = 4.0
157.6800 	EXP 	Fixation: autoDraw = True
158.6791 	EXP 	Fixation: autoDraw = False
158.6791 	EXP 	grating: autoDraw = True
158.9792 	EXP 	grating: autoDraw = False
159.4482 	DATA 	Keypress: down
159.4660 	EXP 	New trial (rep=83, index=0): None
159.4791 	EXP 	Fixation: autoDraw = False
159.4791 	EXP 	grating: autoDraw = False
159.4791 	EXP 	grating: ori = 0.0
159.4791 	EXP 	Fixation: autoDraw = True
160.4780 	EXP 	Fixation: autoDraw = False
160.4780 	EXP 	grating: autoDraw = True
160.7779 	EXP 	grating: autoDraw = False
161.1335 	EXP 	New trial (rep=84, index=0): None
161.1360 	DATA 	Keypress: up
161.1443 	EXP 	Fixation: autoDraw = False
161.1443 	EXP 	grating: autoDraw = False
161.1443 	EXP 	grating: ori = 0.0
161.1443 	EXP 	Fixation: autoDraw = True
162.1442 	EXP 	Fixation: autoDraw = False
162.1442 	EXP 	grating: autoDraw = True
162.4443 	EXP 	grating: autoDraw = False
162.7492 	EXP 	New trial (rep=85, index=0): None
162.7522 	DATA 	Keypress: up
162.7603 	EXP 	Fixation: autoDraw = False
162.7603 	EXP 	grating: autoDraw = False
162.7603 	EXP 	grating: ori = 1.0
162.7603 	EXP 	Fixation: autoDraw = True
163.7596 	EXP 	Fixation: autoDraw = False
163.7596 	EXP 	grating: autoDraw = True
164.0596 	EXP 	grating: autoDraw = False
164.4351 	EXP 	New trial (rep=86, index=0): None
164.4390 	DATA 	Keypress: up
164.4454 	EXP 	Fixation: autoDraw = False
164.4454 	EXP 	grating: autoDraw = False
164.4454 	EXP 	grating: ori = 2.0
164.4454 	EXP 	Fixation: autoDraw = True
165.4464 	EXP 	Fixation: autoDraw = False
165.4464 	EXP 	grating: autoDraw = True
165.7461 	EXP 	grating: autoDraw = False
166.0006 	EXP 	New trial (rep=87, index=0): None
166.0039 	DATA 	Keypress: up
166.0125 	EXP 	Fixation: autoDraw = False
166.0125 	EXP 	grating: autoDraw = False
166.0125 	EXP 	grating: ori = 0.0
166.0125 	EXP 	Fixation: autoDraw = True
167.0123 	EXP 	Fixation: autoDraw = False
167.0123 	EXP 	grating: autoDraw = True
167.3118 	EXP 	grating: autoDraw = False
167.7833 	EXP 	New trial (rep=88, index=0): None
167.7865 	DATA 	Keypress: up
167.7950 	EXP 	Fixation: autoDraw = False
167.7950 	EXP 	grating: autoDraw = False
167.7950 	EXP 	grating: ori = 0.0
167.7950 	EXP 	Fixation: autoDraw = True
168.7945 	EXP 	Fixation: autoDraw = False
168.7945 	EXP 	grating: autoDraw = True
169.0940 	EXP 	grating: autoDraw = False
169.4347 	EXP 	New trial (rep=89, index=0): None
169.4385 	DATA 	Keypress: up
169.4567 	EXP 	Fixation: autoDraw = False
169.4567 	EXP 	grating: autoDraw = False
169.4567 	EXP 	grating: ori = 0.0
169.4567 	EXP 	Fixation: autoDraw = True
170.4393 	EXP 	grating: autoDraw = True
170.4559 	EXP 	Fixation: autoDraw = False
170.7392 	EXP 	grating: autoDraw = False
171.0128 	EXP 	New trial (rep=90, index=0): None
171.0153 	DATA 	Keypress: up
171.0223 	EXP 	Fixation: autoDraw = False
171.0223 	EXP 	grating: autoDraw = False
171.0223 	EXP 	grating: ori = 0.0
171.0223 	EXP 	Fixation: autoDraw = True
172.0217 	EXP 	Fixation: autoDraw = False
172.0217 	EXP 	grating: autoDraw = True
172.3215 	EXP 	grating: autoDraw = False
172.6776 	EXP 	New trial (rep=91, index=0): None
172.6803 	DATA 	Keypress: up
172.6879 	EXP 	Fixation: autoDraw = False
172.6879 	EXP 	grating: autoDraw = False
172.6879 	EXP 	grating: ori = -2.0
172.6879 	EXP 	Fixation: autoDraw = True
173.6876 	EXP 	Fixation: autoDraw = False
173.6876 	EXP 	grating: autoDraw = True
173.9872 	EXP 	grating: autoDraw = False
174.4433 	EXP 	New trial (rep=92, index=0): None
174.4459 	DATA 	Keypress: down
174.4536 	EXP 	Fixation: autoDraw = False
174.4536 	EXP 	grating: autoDraw = False
174.4536 	EXP 	grating: ori = 0.0
174.4536 	EXP 	Fixation: autoDraw = True
175.4532 	EXP 	Fixation: autoDraw = False
175.4532 	EXP 	grating: autoDraw = True
175.7530 	EXP 	grating: autoDraw = False
176.3756 	EXP 	New trial (rep=93, index=0): None
176.3781 	DATA 	Keypress: up
176.3861 	EXP 	Fixation: autoDraw = False
176.3861 	EXP 	grating: autoDraw = False
176.3861 	EXP 	grating: ori = -5.0
176.3861 	EXP 	Fixation: autoDraw = True
177.3853 	EXP 	Fixation: autoDraw = False
177.3853 	EXP 	grating: autoDraw = True
177.6853 	EXP 	grating: autoDraw = False
178.0575 	EXP 	New trial (rep=94, index=0): None
178.0603 	DATA 	Keypress: down
178.0681 	EXP 	Fixation: autoDraw = False
178.0681 	EXP 	grating: autoDraw = False
178.0681 	EXP 	grating: ori = 4.0
178.0681 	EXP 	Fixation: autoDraw = True
179.0678 	EXP 	Fixation: autoDraw = False
179.0678 	EXP 	grating: autoDraw = True
179.3680 	EXP 	grating: autoDraw = False
180.0871 	DATA 	Keypress: down
180.1062 	EXP 	New trial (rep=95, index=0): None
180.1173 	EXP 	Fixation: autoDraw = False
180.1173 	EXP 	grating: autoDraw = False
180.1173 	EXP 	grating: ori = 1.0
180.1173 	EXP 	Fixation: autoDraw = True
181.1170 	EXP 	Fixation: autoDraw = False
181.1170 	EXP 	grating: autoDraw = True
181.4168 	EXP 	grating: autoDraw = False
181.7723 	EXP 	New trial (rep=96, index=0): None
181.7750 	DATA 	Keypress: up
181.7829 	EXP 	Fixation: autoDraw = False
181.7829 	EXP 	grating: autoDraw = False
181.7829 	EXP 	grating: ori = 0.0
181.7829 	EXP 	Fixation: autoDraw = True
182.7824 	EXP 	Fixation: autoDraw = False
182.7824 	EXP 	grating: autoDraw = True
183.0828 	EXP 	grating: autoDraw = False
183.4231 	EXP 	New trial (rep=97, index=0): None
183.4257 	DATA 	Keypress: up
183.4318 	EXP 	Fixation: autoDraw = False
183.4318 	EXP 	grating: autoDraw = False
183.4318 	EXP 	grating: ori = 1.0
183.4318 	EXP 	Fixation: autoDraw = True
184.4314 	EXP 	Fixation: autoDraw = False
184.4314 	EXP 	grating: autoDraw = True
184.7312 	EXP 	grating: autoDraw = False
184.9870 	EXP 	New trial (rep=98, index=0): None
184.9902 	DATA 	Keypress: up
184.9978 	EXP 	Fixation: autoDraw = False
184.9978 	EXP 	grating: autoDraw = False
184.9978 	EXP 	grating: ori = 0.0
184.9978 	EXP 	Fixation: autoDraw = True
185.9973 	EXP 	Fixation: autoDraw = False
185.9973 	EXP 	grating: autoDraw = True
186.2975 	EXP 	grating: autoDraw = False
186.7529 	EXP 	New trial (rep=99, index=0): None
186.7554 	DATA 	Keypress: up
186.7635 	EXP 	Fixation: autoDraw = False
186.7635 	EXP 	grating: autoDraw = False
186.7635 	EXP 	grating: ori = -5.0
186.7635 	EXP 	Fixation: autoDraw = True
187.7630 	EXP 	Fixation: autoDraw = False
187.7630 	EXP 	grating: autoDraw = True
188.0631 	EXP 	grating: autoDraw = False
188.3870 	DATA 	Keypress: down
188.3959 	EXP 	Fixation: autoDraw = False
188.3959 	EXP 	grating: autoDraw = False
188.5988 	EXP 	window1: mouseVisible = True
